fia_species_code,scientific_name,grain_km,fold,eligible_plots,qualifying_tree_records,positive_plots,detected_cells_ge1_positive_plot,detected_cells_ge2_positive_plots,detected_cells_ge3_positive_plots,tpa_unadj_available_fraction,obvious_variance_support_failure,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean
922,Salix nigra,50,B,57805,1951,524,352,115,31,1.0,0,1,1.0,1.0,1.0,2.0,2.0,9,1.4886363636363635
922,Salix nigra,75,A,57920,2182,568,293,131,71,1.0,0,1,1.0,1.0,1.0,2.0,3.0,17,1.9385665529010239
922,Salix nigra,75,B,57805,1951,524,272,121,55,1.0,0,1,1.0,1.0,1.0,2.0,4.0,12,1.9264705882352942
925,Salix caroliniana,25,A,57920,122,17,16,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0625
925,Salix caroliniana,25,B,57805,65,21,18,2,1,1.0,0,1,1.0,1.0,1.0,1.0,1.3000000000000007,3,1.1666666666666667
925,Salix caroliniana,50,A,57920,122,17,13,3,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.3076923076923077
925,Salix caroliniana,50,B,57805,65,21,15,4,1,1.0,0,1,1.0,1.0,1.0,1.5,2.0,4,1.4
925,Salix caroliniana,75,A,57920,122,17,10,3,2,1.0,0,1,1.0,1.0,1.0,1.75,3.1999999999999993,5,1.7
925,Salix caroliniana,75,B,57805,65,21,12,5,2,1.0,0,1,1.0,1.0,1.0,2.0,2.9000000000000004,5,1.75
927,Salix alba,25,A,57920,20,5,5,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
927,Salix alba,25,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
927,Salix alba,50,A,57920,20,5,5,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
927,Salix alba,50,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
927,Salix alba,75,A,57920,20,5,5,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
927,Salix alba,75,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
929,Salix x sepulcralis,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
929,Salix x sepulcralis,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
929,Salix x sepulcralis,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
929,Salix x sepulcralis,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
929,Salix x sepulcralis,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
929,Salix x sepulcralis,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
931,Sassafras albidum,25,A,57920,2842,1342,874,291,100,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.5354691075514875
931,Sassafras albidum,25,B,57805,2916,1278,839,295,94,1.0,0,1,1.0,1.0,1.0,2.0,3.0,8,1.5232419547079856
931,Sassafras albidum,50,A,57920,2842,1342,466,305,195,1.0,0,1,1.0,1.0,2.0,4.0,6.0,16,2.8798283261802573
931,Sassafras albidum,50,B,57805,2916,1278,455,286,200,1.0,0,1,1.0,1.0,2.0,4.0,6.0,15,2.8087912087912086
931,Sassafras albidum,75,A,57920,2842,1342,278,216,167,1.0,0,1,1.0,2.0,3.0,7.0,11.0,23,4.827338129496403
931,Sassafras albidum,75,B,57805,2916,1278,269,193,163,1.0,0,1,1.0,1.0,4.0,7.0,10.200000000000017,29,4.75092936802974
934,Sorbus spp.,25,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
934,Sorbus spp.,25,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
934,Sorbus spp.,50,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
934,Sorbus spp.,50,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
934,Sorbus spp.,75,A,57920,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
934,Sorbus spp.,75,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
935,Sorbus americana,25,A,57920,156,73,47,14,7,1.0,0,1,1.0,1.0,1.0,2.0,3.0,6,1.553191489361702
935,Sorbus americana,25,B,57805,109,65,47,10,4,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.3829787234042554
935,Sorbus americana,50,A,57920,156,73,36,15,10,1.0,0,1,1.0,1.0,1.0,3.0,3.5,10,2.0277777777777777
935,Sorbus americana,50,B,57805,109,65,35,14,5,1.0,0,1,1.0,1.0,1.0,2.0,3.6000000000000014,7,1.8571428571428572
935,Sorbus americana,75,A,57920,156,73,31,12,10,1.0,0,1,1.0,1.0,1.0,3.0,5.0,15,2.3548387096774195
935,Sorbus americana,75,B,57805,109,65,27,15,10,1.0,0,1,1.0,1.0,2.0,3.0,4.0,10,2.4074074074074074
937,Sorbus decora,25,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
937,Sorbus decora,25,B,57805,6,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
937,Sorbus decora,50,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
937,Sorbus decora,50,B,57805,6,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
937,Sorbus decora,75,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
937,Sorbus decora,75,B,57805,6,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
940,Swietenia mahagoni,25,A,57920,5,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
940,Swietenia mahagoni,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
940,Swietenia mahagoni,50,A,57920,5,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
940,Swietenia mahagoni,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
940,Swietenia mahagoni,75,A,57920,5,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
940,Swietenia mahagoni,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
951,Tilia americana,25,A,57920,8144,2211,1076,468,249,1.0,0,1,1.0,1.0,1.0,2.0,4.0,15,2.0548327137546467
951,Tilia americana,25,B,57805,7745,2220,1088,444,252,1.0,0,1,1.0,1.0,1.0,2.0,4.0,14,2.0404411764705883
951,Tilia americana,50,A,57920,8144,2211,547,340,232,1.0,0,1,1.0,1.0,2.0,4.0,10.0,49,4.042047531992687
951,Tilia americana,50,B,57805,7745,2220,564,338,243,1.0,0,1,1.0,1.0,2.0,4.0,10.0,34,3.9361702127659575
951,Tilia americana,75,A,57920,8144,2211,327,243,184,1.0,0,1,1.0,1.0,3.0,8.0,17.0,80,6.761467889908257
951,Tilia americana,75,B,57805,7745,2220,338,239,197,1.0,0,1,1.0,1.0,3.0,7.0,14.300000000000011,58,6.568047337278107
952,Tilia americana var. heterophylla,25,A,57920,17,9,9,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
952,Tilia americana var. heterophylla,25,B,57805,35,13,13,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
952,Tilia americana var. heterophylla,50,A,57920,17,9,8,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.2999999999999998,2,1.125
952,Tilia americana var. heterophylla,50,B,57805,35,13,10,2,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0999999999999996,3,1.3
952,Tilia americana var. heterophylla,75,A,57920,17,9,8,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.2999999999999998,2,1.125
952,Tilia americana var. heterophylla,75,B,57805,35,13,8,3,2,1.0,0,1,1.0,1.0,1.0,2.25,3.0,3,1.625
953,Tilia americana var. caroliniana,25,A,57920,79,47,45,2,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0444444444444445
953,Tilia americana var. caroliniana,25,B,57805,65,31,29,2,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0689655172413792
953,Tilia americana var. caroliniana,50,A,57920,79,47,38,9,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.236842105263158
953,Tilia americana var. caroliniana,50,B,57805,65,31,22,7,2,1.0,0,1,1.0,1.0,1.0,2.0,2.0,3,1.4090909090909092
953,Tilia americana var. caroliniana,75,A,57920,79,47,36,5,5,1.0,0,1,1.0,1.0,1.0,1.0,3.0,4,1.3055555555555556
953,Tilia americana var. caroliniana,75,B,57805,65,31,24,6,1,1.0,0,1,1.0,1.0,1.0,1.25,2.0,3,1.2916666666666667
971,Ulmus alata,25,A,57920,6103,2908,1225,752,429,1.0,0,1,1.0,1.0,2.0,3.0,5.0,14,2.373877551020408
971,Ulmus alata,25,B,57805,6135,2844,1206,726,426,1.0,0,1,1.0,1.0,2.0,3.0,5.0,10,2.3582089552238807
971,Ulmus alata,50,A,57920,6103,2908,452,374,328,1.0,0,1,1.0,2.0,5.0,10.0,13.0,35,6.433628318584071
971,Ulmus alata,50,B,57805,6135,2844,456,379,331,1.0,0,1,1.0,2.0,5.0,9.0,14.0,27,6.2368421052631575
971,Ulmus alata,75,A,57920,6103,2908,237,203,185,1.0,0,1,1.0,3.0,10.0,20.0,26.400000000000006,55,12.270042194092827
971,Ulmus alata,75,B,57805,6135,2844,234,204,187,1.0,0,1,1.0,3.0,9.5,18.0,28.700000000000017,43,12.153846153846153
972,Ulmus americana,25,A,57920,10000,4602,2600,1115,465,1.0,0,1,1.0,1.0,1.0,2.0,3.0,11,1.77
972,Ulmus americana,25,B,57805,9949,4714,2584,1109,514,1.0,0,1,1.0,1.0,1.0,2.0,3.0,14,1.8243034055727554
972,Ulmus americana,50,A,57920,10000,4602,1213,877,644,1.0,0,1,1.0,1.0,3.0,5.0,8.0,34,3.793899422918384
972,Ulmus americana,50,B,57805,9949,4714,1202,863,649,1.0,0,1,1.0,1.0,3.0,5.0,8.0,43,3.9217970049916806
972,Ulmus americana,75,A,57920,10000,4602,651,550,472,1.0,0,1,1.0,2.0,5.0,10.0,15.0,59,7.0691244239631335
972,Ulmus americana,75,B,57805,9949,4714,653,537,466,1.0,0,1,1.0,2.0,5.0,10.0,16.0,72,7.218989280245023
973,Ulmus crassifolia,25,A,57920,1064,246,190,45,10,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.2947368421052632
973,Ulmus crassifolia,25,B,57805,1147,267,196,58,12,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.3622448979591837
973,Ulmus crassifolia,50,A,57920,1064,246,120,66,31,1.0,0,1,1.0,1.0,2.0,3.0,4.0,9,2.05
973,Ulmus crassifolia,50,B,57805,1147,267,116,70,45,1.0,0,1,1.0,1.0,2.0,3.0,4.0,8,2.3017241379310347
973,Ulmus crassifolia,75,A,57920,1064,246,68,51,40,1.0,0,1,1.0,1.75,3.0,5.0,7.0,10,3.6176470588235294
973,Ulmus crassifolia,75,B,57805,1147,267,72,47,37,1.0,0,1,1.0,1.0,3.0,6.0,7.899999999999999,12,3.7083333333333335
974,Ulmus pumila,25,A,57920,359,102,98,4,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0408163265306123
974,Ulmus pumila,25,B,57805,369,100,98,1,1,1.0,0,1,1.0,1.0,1.0,1.0,1.0,3,1.0204081632653061
974,Ulmus pumila,50,A,57920,359,102,87,13,2,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1724137931034482
974,Ulmus pumila,50,B,57805,369,100,91,7,1,1.0,0,1,1.0,1.0,1.0,1.0,1.0,4,1.098901098901099
974,Ulmus pumila,75,A,57920,359,102,75,22,4,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.36
974,Ulmus pumila,75,B,57805,369,100,83,12,2,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.2048192771084338
975,Ulmus rubra,25,A,57920,2408,1485,1042,289,103,1.0,0,1,1.0,1.0,1.0,2.0,2.0,10,1.4251439539347408
975,Ulmus rubra,25,B,57805,2506,1504,1082,277,91,1.0,0,1,1.0,1.0,1.0,2.0,2.0,7,1.390018484288355
975,Ulmus rubra,50,A,57920,2408,1485,613,340,191,1.0,0,1,1.0,1.0,2.0,3.0,5.0,16,2.4225122349102772
975,Ulmus rubra,50,B,57805,2506,1504,631,342,199,1.0,0,1,1.0,1.0,2.0,3.0,5.0,16,2.38351822503962
975,Ulmus rubra,75,A,57920,2408,1485,387,267,203,1.0,0,1,1.0,1.0,3.0,5.0,8.400000000000034,24,3.8372093023255816
975,Ulmus rubra,75,B,57805,2506,1504,401,269,200,1.0,0,1,1.0,1.0,2.0,5.0,8.0,24,3.7506234413965087
976,Ulmus serotina,25,A,57920,4,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
976,Ulmus serotina,25,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
976,Ulmus serotina,50,A,57920,4,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
976,Ulmus serotina,50,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
976,Ulmus serotina,75,A,57920,4,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
976,Ulmus serotina,75,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
977,Ulmus thomasii,25,A,57920,18,13,13,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
977,Ulmus thomasii,25,B,57805,14,9,9,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
977,Ulmus thomasii,50,A,57920,18,13,12,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0833333333333333
977,Ulmus thomasii,50,B,57805,14,9,9,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
977,Ulmus thomasii,75,A,57920,18,13,12,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0833333333333333
977,Ulmus thomasii,75,B,57805,14,9,8,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.2999999999999998,2,1.125
981,Umbellularia californica,25,A,57920,595,100,61,24,14,1.0,0,1,1.0,1.0,1.0,2.0,3.0,4,1.639344262295082
981,Umbellularia californica,25,B,57805,870,131,72,27,16,1.0,0,1,1.0,1.0,1.0,2.0,4.0,8,1.8194444444444444
981,Umbellularia californica,50,A,57920,595,100,33,20,14,1.0,0,1,1.0,1.0,2.0,4.0,6.0,11,3.0303030303030303
981,Umbellularia californica,50,B,57805,870,131,42,26,14,1.0,0,1,1.0,1.0,2.0,3.75,6.0,17,3.119047619047619
981,Umbellularia californica,75,A,57920,595,100,26,16,15,1.0,0,1,1.0,1.0,3.0,4.75,8.0,15,3.8461538461538463
981,Umbellularia californica,75,B,57805,870,131,29,19,14,1.0,0,1,1.0,1.0,2.0,7.0,10.399999999999999,22,4.517241379310345
986,Avicennia germinans,25,A,57920,48,11,6,2,1,1.0,0,1,1.0,1.0,1.0,1.75,3.5,5,1.8333333333333333
986,Avicennia germinans,25,B,57805,39,12,10,2,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.2
986,Avicennia germinans,50,A,57920,48,11,5,3,1,1.0,0,1,1.0,1.0,2.0,2.0,3.8000000000000003,5,2.2
986,Avicennia germinans,50,B,57805,39,12,7,4,1,1.0,0,1,1.0,1.0,2.0,2.0,2.4000000000000004,3,1.7142857142857142
986,Avicennia germinans,75,A,57920,48,11,5,1,1,1.0,0,1,1.0,1.0,1.0,1.0,4.600000000000001,7,2.2
986,Avicennia germinans,75,B,57805,39,12,7,5,0,1.0,0,1,1.0,1.5,2.0,2.0,2.0,2,1.7142857142857142
987,Conocarpus erectus,25,A,57920,11,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
987,Conocarpus erectus,25,B,57805,33,5,5,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
987,Conocarpus erectus,50,A,57920,11,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
987,Conocarpus erectus,50,B,57805,33,5,5,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
987,Conocarpus erectus,75,A,57920,11,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
987,Conocarpus erectus,75,B,57805,33,5,4,1,0,1.0,0,1,1.0,1.0,1.0,1.25,1.7000000000000002,2,1.25
988,Laguncularia racemosa,25,A,57920,82,8,5,2,1,1.0,0,1,1.0,1.0,1.0,2.0,2.6,3,1.6
988,Laguncularia racemosa,25,B,57805,52,8,7,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.4000000000000004,2,1.1428571428571428
988,Laguncularia racemosa,50,A,57920,82,8,5,2,1,1.0,0,1,1.0,1.0,1.0,2.0,2.6,3,1.6
988,Laguncularia racemosa,50,B,57805,52,8,5,2,1,1.0,0,1,1.0,1.0,1.0,2.0,2.6,3,1.6
988,Laguncularia racemosa,75,A,57920,82,8,3,2,1,1.0,0,1,1.2000000000000002,1.5,2.0,3.5,4.4,5,2.6666666666666665
988,Laguncularia racemosa,75,B,57805,52,8,4,2,2,1.0,0,1,1.0,1.0,2.0,3.0,3.0,3,2.0
989,Rhizophora mangle,25,A,57920,30,9,6,3,0,1.0,0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
989,Rhizophora mangle,25,B,57805,49,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
989,Rhizophora mangle,50,A,57920,30,9,6,3,0,1.0,0,1,1.0,1.0,1.5,2.0,2.0,2,1.5
989,Rhizophora mangle,50,B,57805,49,6,5,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.6,2,1.2
989,Rhizophora mangle,75,A,57920,30,9,5,2,1,1.0,0,1,1.0,1.0,1.0,2.0,3.2,4,1.8
989,Rhizophora mangle,75,B,57805,49,6,4,1,1,1.0,0,1,1.0,1.0,1.0,1.5,2.4000000000000004,3,1.5
990,Olneya tesota,25,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
990,Olneya tesota,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
990,Olneya tesota,50,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
990,Olneya tesota,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
990,Olneya tesota,75,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
990,Olneya tesota,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
991,Tamarix spp.,25,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
991,Tamarix spp.,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
991,Tamarix spp.,50,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
991,Tamarix spp.,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
991,Tamarix spp.,75,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
991,Tamarix spp.,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
992,Melaleuca quinquenervia,25,A,57920,64,9,7,2,0,1.0,0,1,1.0,1.0,1.0,1.5,2.0,2,1.2857142857142858
992,Melaleuca quinquenervia,25,B,57805,59,7,7,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
992,Melaleuca quinquenervia,50,A,57920,64,9,5,2,2,1.0,0,1,1.0,1.0,1.0,3.0,3.0,3,1.8
992,Melaleuca quinquenervia,50,B,57805,59,7,7,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
992,Melaleuca quinquenervia,75,A,57920,64,9,4,2,2,1.0,0,1,1.0,1.0,2.0,3.25,3.7,4,2.25
992,Melaleuca quinquenervia,75,B,57805,59,7,5,2,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.4
993,Melia azedarach,25,A,57920,355,146,137,9,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0656934306569343
993,Melia azedarach,25,B,57805,372,142,126,14,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.126984126984127
993,Melia azedarach,50,A,57920,355,146,108,31,5,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.3518518518518519
993,Melia azedarach,50,B,57805,372,142,107,25,7,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.3271028037383177
993,Melia azedarach,75,A,57920,355,146,88,37,11,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.6590909090909092
993,Melia azedarach,75,B,57805,372,142,80,35,13,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.775
994,Triadica sebifera,25,A,57920,1772,431,271,94,39,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.5904059040590406
994,Triadica sebifera,25,B,57805,1866,449,256,101,45,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.75390625
994,Triadica sebifera,50,A,57920,1772,431,148,82,56,1.0,0,1,1.0,1.0,2.0,4.0,7.0,13,2.9121621621621623
994,Triadica sebifera,50,B,57805,1866,449,134,83,59,1.0,0,1,1.0,1.0,2.0,4.0,9.0,16,3.3507462686567164
994,Triadica sebifera,75,A,57920,1772,431,92,55,46,1.0,0,1,1.0,1.0,2.5,6.0,10.900000000000006,29,4.684782608695652
994,Triadica sebifera,75,B,57805,1866,449,88,59,44,1.0,0,1,1.0,1.0,2.5,6.0,11.299999999999997,32,5.1022727272727275
995,Vernicia fordii,25,A,57920,5,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
995,Vernicia fordii,25,B,57805,14,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
995,Vernicia fordii,50,A,57920,5,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
995,Vernicia fordii,50,B,57805,14,4,3,1,0,1.0,0,1,1.0,1.0,1.0,1.5,1.8,2,1.3333333333333333
995,Vernicia fordii,75,A,57920,5,4,3,1,0,1.0,0,1,1.0,1.0,1.0,1.5,1.8,2,1.3333333333333333
995,Vernicia fordii,75,B,57805,14,4,2,2,0,1.0,0,2,2.0,2.0,2.0,2.0,2.0,2,2.0
996,Cotinus obovatus,25,A,57920,4,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
996,Cotinus obovatus,25,B,57805,3,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
996,Cotinus obovatus,50,A,57920,4,3,2,1,0,1.0,0,1,1.1,1.25,1.5,1.75,1.9,2,1.5
996,Cotinus obovatus,50,B,57805,3,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
996,Cotinus obovatus,75,A,57920,4,3,2,1,0,1.0,0,1,1.1,1.25,1.5,1.75,1.9,2,1.5
996,Cotinus obovatus,75,B,57805,3,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
997,Elaeagnus angustifolia,25,A,57920,46,7,7,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
997,Elaeagnus angustifolia,25,B,57805,25,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
997,Elaeagnus angustifolia,50,A,57920,46,7,7,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
997,Elaeagnus angustifolia,50,B,57805,25,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
997,Elaeagnus angustifolia,75,A,57920,46,7,7,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
997,Elaeagnus angustifolia,75,B,57805,25,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
999,Tree unknown,25,A,57920,81,25,24,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0416666666666667
999,Tree unknown,25,B,57805,46,15,15,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
999,Tree unknown,50,A,57920,81,25,24,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0416666666666667
999,Tree unknown,50,B,57805,46,15,15,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
999,Tree unknown,75,A,57920,81,25,23,2,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0869565217391304
999,Tree unknown,75,B,57805,46,15,15,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5147,Acer ginnala,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5147,Acer ginnala,25,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5147,Acer ginnala,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5147,Acer ginnala,50,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5147,Acer ginnala,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5147,Acer ginnala,75,B,57805,6,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,25,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,50,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,75,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5151,Acer pseudoplatanus,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5203,Amelanchier laevis,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5203,Amelanchier laevis,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5203,Amelanchier laevis,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5203,Amelanchier laevis,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5203,Amelanchier laevis,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
5203,Amelanchier laevis,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5491,Fraxinus berlandieriana,25,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
5491,Fraxinus berlandieriana,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
