case_id,state,source_evalid,fold,scope_role,poststratum_id,poststratum_fold_n_h,source_eu,xwalk_designcd,raw_designcd,repair_class,plot_designcd,manual,manual_db,manual_ncrs,manual_ners,manual_rmrs,intensity,qa_status,kindcd,samp_method_cd,subpanel,nf_sampling_status_cd,nf_plot_status_cd,nf_plot_nonsample_reason_cd,survey_rscd,survey_annual_inventory,survey_intensification_context,plot_count_in_identity_bucket,broad_design_class,local_exception_reasons,candidate_material_flag,inventory_only_no_assignment,evidence_source
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045279290487,8,8,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045279290487,8,8,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,18,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,4,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,7,9.4,7,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,14,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045280290487,52,8,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045281290487,22,8,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,8,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045281290487,22,8,1,1,R0,1,7,9.4,7,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045281290487,22,8,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,4,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045281290487,22,8,1,1,R0,1,9,9.4,9,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045281290487,22,8,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,6,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045282290487,12,8,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,6,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045282290487,12,8,1,1,R0,1,7,9.4,7,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045282290487,12,8,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045282290487,12,8,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,319,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,7,9.4,7,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,11,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,91,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,4,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,240,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,12,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045283290487,726,9,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,45,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,17,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,10,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,18,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,7,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045284290487,64,9,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,11,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,9,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045285290487,26,9,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,12,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,16,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045286290487,35,9,1,1,R0,1,9,9.4,9,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,4,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,9,9.4,9,,,1,1,1,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045287290487,15,9,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045288290487,4,10,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045288290487,4,10,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045288290487,4,10,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045289290487,8,10,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,3,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045289290487,8,10,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045290290487,2,11,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045290290487,2,11,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045291290487,18,11,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,5,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045291290487,18,11,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045291290487,18,11,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045291290487,18,11,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,10,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045292290487,4,12,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045292290487,4,12,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045293290487,3,13,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045293290487,3,13,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045293290487,3,13,1,1,R0,1,9.2,9.4,9.2,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045294290487,5,13,1,1,R0,1,7,9.4,7,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045294290487,5,13,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045294290487,5,13,1,1,R0,1,8,9.4,8,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045294290487,5,13,1,1,R0,1,9,9.4,9,,,1,1,2,2,0,,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045295290487,5,13,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,2,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045295290487,5,13,1,1,R0,1,8,9.4,8,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045295290487,5,13,1,1,R0,1,9,9.4,9.2,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045295290487,5,13,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045296290487,5,13,1,1,R0,1,7,9.4,7,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,4,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
S06,IN,182301,A,CANDIDATE_NON_SINGLETON,1805045296290487,5,13,1,1,R0,1,9,9.4,9,,,1,1,2,1,0,0,,,23,Y,INTENSIFICATION_TEXT_PRESENT,1,NATIONAL_BASE_PRODUCTION_R0,NONE,YES,YES,D10C-A plot_block_xwalk + frozen SQLite PLOT/SURVEY
