layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error,cell_bias,cell_relative_bias,cell_rmse,cell_relative_rmse,cell_mass_correlation,ci95_coverage_all_support,ci95_coverage_positive_exposure
A2,SYN064,PAIRED_NULL,BA,A,139,2,0.029630705652445608,0.19772926909004512,8.736972940604453,10.997183273332418,3.934944523629799,3.825456335650825,-0.10948818797897397,0.03074902231090576,0.033767976060523064,0.0030189537496173036,91985216.4799591,-0.08014783520040869,-57660.31309381929,-0.1565610784595458,318541.6908603929,0.9891732167910192,0.9706310671467123,0.5899280575539568,0.5985401459854015
A1,SYN065,STRONG,AB,B,144,10,0.04889386832877639,0.5068829992406885,99.33254669342735,152.83803910969417,4.238546097711279,3.4860920131252686,-0.7524540845860108,0.019364676322585966,0.04370321192280396,0.02433853560021799,100000000.0,2.220446049250313e-16,-5.174014303419325e-11,-0.05854937603438806,1260383.2793973293,2.2390543911702414,0.6155178884627659,,
A2,SYN065,STRONG,AB,B,144,10,0.04889386832877639,0.20298748411413392,4.150228290744108,3.787045472121447,4.238546097711279,4.12010474362954,-0.11844135408173972,0.019364676322585966,0.021627839750964967,0.002263163428379001,95213493.35334785,-0.04786506646652133,-33239.62949063995,-0.1745848005560459,404957.7627895264,0.6808690840636504,0.9093908930187856,0.6527777777777778,0.7014925373134329
A1,SYN065,STRONG,BA,A,144,14,0.08190351860117329,0.5293567906228792,112.10453430630426,172.03544008545816,4.238546097711279,3.3152392652753084,-0.923306832435971,0.019364676322585966,0.054953730099557035,0.035589053776971066,100000000.00000001,2.220446049250313e-16,-7.761021455128987e-11,0.37459880131937573,1474864.140744324,4.5876737750822585,0.5959768097902596,,
A2,SYN065,STRONG,BA,A,144,14,0.08190351860117329,0.24927831799451639,16.493694293939463,24.297636831477867,4.238546097711279,4.12395006547012,-0.11459603224115966,0.019364676322585966,0.02163839015007311,0.002273713827487145,93677063.80940832,-0.06322936190591666,-43909.27910133112,0.004300610113134058,415522.36069382716,1.2580295056617465,0.9030402610682176,0.6875,0.7615384615384615
A1,SYN065,PAIRED_NULL,AB,B,144,10,0.009637332072229846,0.35551751203663495,56.939068329692034,88.63376705681476,4.238546097711279,3.543322042598814,-0.6952240551124653,0.019364676322585973,0.03764185625233097,0.018277179929744997,100000000.0,-3.3306690738754696e-16,-1.2935035758548313e-10,-0.5405422128754106,909784.1427844826,1.0024919861209522,0.7988959439655752,,
A2,SYN065,PAIRED_NULL,AB,B,144,10,0.009637332072229846,0.13889472862505203,3.206998160553448,3.846538223363734,4.238546097711279,4.175691890155211,-0.06285420755606808,0.019364676322585973,0.019891281329553714,0.0005266050069677418,98281075.87822244,-0.017189241217775986,-11936.973067899791,-0.03640017369454992,207853.24906852926,0.9895158464250988,0.975129045090844,0.6805555555555556,0.7313432835820896
A1,SYN065,PAIRED_NULL,BA,A,144,14,0.012012397677679426,0.38234767503508665,59.315168411389564,93.74995592937441,4.238546097711279,3.423979355142559,-0.8145667425687204,0.019364676322585973,0.04147808295616591,0.022113406633579937,99999999.99999999,-4.440892098500626e-16,-1.5522042910257974e-10,-0.6027238742997063,964184.3097957427,0.9873465823341063,0.8103919055864524,,
A2,SYN065,PAIRED_NULL,BA,A,144,14,0.012012397677679426,0.17098671693047438,4.665871047746991,6.657211344611149,4.238546097711279,4.120635979363203,-0.11791011834807641,0.019364676322585973,0.020399683304494043,0.0010350069819080703,92892148.58833645,-0.0710785141166358,-49360.07924766369,-0.19291287073967178,237649.59287582772,1.625479865263891,0.9681667055066009,0.6041666666666666,0.6692307692307692
A1,SYN066,STRONG,AB,B,146,4,0.006268257592837388,0.3784333988666378,51.653070480439204,78.93529124078057,3.8874775587777775,3.3637591421470834,-0.5237184166306941,0.03217954499961138,0.056135434241756973,0.023955889242145596,99999999.99999999,-3.3306690738754696e-16,-1.2757843487883267e-10,-0.2231071234037188,1185914.0129622433,2.0310432373072063,0.7653306451160802,,
A2,SYN066,STRONG,AB,B,146,4,0.006268257592837388,0.13457097458484374,4.1315418513090965,5.398172059310681,3.8874775587777775,3.7839059753594704,-0.10357158341830708,0.03217954499961138,0.03634152802514931,0.004161983025537934,102573243.61480446,0.025732436148044435,17624.956265783778,-0.024036417821788683,286752.65862460085,1.3150626889182406,0.9838227864443985,0.6712328767123288,0.6901408450704225
A1,SYN066,STRONG,BA,A,146,4,0.007243983667151141,0.5023505586033903,86.69986063092763,130.96746086876442,3.8874775587777775,3.3415873412824757,-0.5458902174953018,0.03217954499961138,0.05182516010840436,0.01964561510879298,100000000.0,-1.1102230246251565e-16,-1.148205913909494e-10,-0.10020727967107824,1645544.6272583976,1.9722872733086196,0.45584345132628357,,
A2,SYN066,STRONG,BA,A,146,4,0.007243983667151141,0.16598155684902632,6.130017754698166,8.099151464554994,3.8874775587777775,3.794225101749519,-0.09325245702825846,0.03217954499961138,0.032506831034957585,0.00032728603534620815,100939522.51782997,0.009395225178299604,6435.085738561338,-0.20216490267567208,273983.1097908521,0.9809432376811706,0.9788408727419486,0.5616438356164384,0.5774647887323944
A1,SYN066,PAIRED_NULL,AB,B,146,4,0.11596578556254936,0.5187736046912527,48.12463091175848,71.13223316235731,3.887477558777777,3.2242977064669636,-0.6631798523108134,0.03217954499961137,0.07154388150942616,0.03936433650981479,99999999.99999999,-4.440892098500626e-16,-1.530941218545992e-10,-0.2613357516211835,2008401.3496372984,1.2586583765689487,0.3845380138633492,,
A2,SYN066,PAIRED_NULL,AB,B,146,4,0.11596578556254936,0.27228426251561266,11.764871773163819,15.442914086999041,3.887477558777777,3.840294525082995,-0.04718303369478205,0.03217954499961137,0.0313723229501084,-0.0008072220495029675,87867518.12401003,-0.12132481875989998,-83099.19093143826,-0.08759764412923748,810891.6442070785,1.3308896675543265,0.793724102527337,0.6095890410958904,0.6267605633802817
A1,SYN066,PAIRED_NULL,BA,A,146,4,0.029576623136404512,0.49786680366350367,38.75534996527386,51.70758739156854,3.887477558777777,3.196397690394355,-0.6910798683834218,0.03217954499961137,0.0736251640226118,0.041445619023000424,100000000.00000001,-1.1102230246251565e-16,-1.7860980883036573e-10,-0.298012210800844,2003710.591536037,1.4020923923707826,0.4071413704640847,,
A2,SYN066,PAIRED_NULL,BA,A,146,4,0.029576623136404512,0.19413805412717955,4.7005428385914785,3.2174368269167117,3.887477558777777,3.7669547769065153,-0.12052278187126175,0.03217954499961137,0.0340101534179335,0.0018306084183221313,98462170.67231579,-0.01537829327684237,-10533.077586878297,-0.1577231015049106,305157.4297302172,1.2513269657770902,0.9738978984443087,0.5342465753424658,0.5492957746478874
A1,SYN067,STRONG,AB,B,109,0,0.0,0.22534616243128813,15.39553650668792,20.60518021187765,3.793969414050775,3.5919171299248793,-0.20205228412589582,0.03176509634085202,0.03998242993014056,0.008217333589288542,100000000.00000001,0.0,2.529897188784879e-11,0.00037727950762521655,723055.728893329,1.5861824499837662,0.9040504644754639,,
A2,SYN067,STRONG,AB,B,109,0,0.0,0.09620205530663697,3.74861738786553,4.878203383799148,3.793969414050775,3.7803209175906933,-0.013648496460081816,0.03176509634085202,0.03139023495695843,-0.0003748613838935877,96986604.12685877,-0.030133958731412447,-27645.833698543338,0.1120415896758406,222859.45039277515,1.3098289735631437,0.9884928718211903,0.7522935779816514,0.7522935779816514
A1,SYN067,STRONG,BA,A,109,0,0.0,0.2488446345752297,13.761769082550511,19.925417541091182,3.793969414050775,3.6167064470888497,-0.17726296696192545,0.03176509634085202,0.038309085176343405,0.006543988835491385,100000000.0,-1.1102230246251565e-16,-6.381482090971885e-11,0.38616098119775827,689038.8138870406,3.8645389076887704,0.9072417438437381,,
A2,SYN067,STRONG,BA,A,109,0,0.0,0.12111271410101841,2.5572696864882625,1.9098639733557927,3.793969414050775,3.7803543498514265,-0.013615064199348659,0.03176509634085202,0.030802469146309512,-0.0009626271945425077,101860750.91469252,0.018607509146925105,17071.109309105712,0.2064096580480797,297242.16716013785,1.7128906100939647,0.9786898361406612,0.6788990825688074,0.6788990825688074
A1,SYN067,PAIRED_NULL,AB,B,109,0,0.0,0.2701504427755871,17.04295063903671,10.786691586833689,3.7939694140507747,3.4292192898000464,-0.3647501242507283,0.03176509634085202,0.06731975670464176,0.035554660363789736,100000000.00000001,2.220446049250313e-16,1.1403728522138175e-10,0.23885274929808425,1344739.28910661,1.832907963752766,0.8418948415822176,,
A2,SYN067,PAIRED_NULL,AB,B,109,0,0.0,0.09666359561158609,3.321586578084011,3.7526364505475978,3.7939694140507747,3.7451662880861267,-0.048803125964647975,0.03176509634085202,0.0336371677844654,0.0018720714436133781,95301380.76486686,-0.04698619235133128,-43106.59848745995,-0.003865882486869742,199697.9201948936,1.1482969775503566,0.9907854377945903,0.7247706422018348,0.7247706422018348
A1,SYN067,PAIRED_NULL,BA,A,109,0,0.0,0.26808952098282873,16.012784358724144,11.571586540850534,3.7939694140507747,3.392908431715581,-0.4010609823351938,0.03176509634085202,0.06853801010334826,0.03677291376249624,99999999.99999999,0.0,7.986031000613483e-11,-0.2068995214445034,1362942.6135599848,1.1422111125358474,0.8425095413701715,,
A2,SYN067,PAIRED_NULL,BA,A,109,0,0.0,0.12762847031282473,4.738298174912296,4.610083184513752,3.7939694140507747,3.7605698306517827,-0.03339958339899196,0.03176509634085202,0.032756144399519536,0.0009910480586675166,95238548.05132146,-0.04761451948678519,-43683.04540072032,-0.0019332761026033668,292764.96093774005,1.2516336415067841,0.979595846605156,0.6788990825688074,0.6788990825688074
A1,SYN068,STRONG,AB,B,69,1,0.0003360184443217333,0.12117012719131653,6.095323719761392,8.793847456319591,3.138764523421764,3.0057462632013223,-0.1330182602204415,0.05978958560311777,0.06737390736630272,0.007584321763184951,100000000.0,0.0,-7.368225192624158e-11,-0.3091172178359607,581689.9408388217,0.7234005757608291,0.9791456428946432,,
A2,SYN068,STRONG,AB,B,69,1,0.0003360184443217333,0.07221291876142269,1.7932443800186064,3.2941846586787125,3.138764523421764,3.1056939965254875,-0.03307052689627632,0.05978958560311777,0.060754490014821624,0.0009649044117038541,100174318.35140345,0.0017431835140344631,2526.352918890407,-0.12336668571853028,237875.78436842753,0.6840163021641198,0.9958187456254937,0.7681159420289855,0.7794117647058824
A1,SYN068,STRONG,BA,A,69,2,0.0020171781702124033,0.15547689658332295,3.1592024150745126,4.357178479718214,3.138764523421764,3.0220743303737145,-0.11669019304804928,0.05978958560311777,0.0665010956902849,0.006711510087167125,100000000.00000001,2.220446049250313e-16,7.795292269978403e-11,0.17841276754142513,660930.353437179,2.3019652562997632,0.9713373250199013,,
A2,SYN068,STRONG,BA,A,69,2,0.0020171781702124033,0.10314385747280633,2.5094415344703456,3.4742929533332667,3.138764523421764,3.090238287477902,-0.04852623594386163,0.05978958560311777,0.062392633395600514,0.0026030477924827433,97303646.12358004,-0.026963538764199657,-39077.59241188363,-0.0790077307777364,397129.6770879874,1.2182470288960234,0.9881116579584142,0.6666666666666666,0.6865671641791045
A1,SYN068,PAIRED_NULL,AB,B,69,1,0.057807879261325024,0.3796189087726513,46.72318779037983,70.9028020676501,3.138764523421765,3.1297968344409965,-0.008967688980768607,0.05978958560311779,0.05917633136094674,-0.0006132542421710477,100000000.0,-1.1102230246251565e-16,-2.699485723523126e-10,0.2911528952269429,2308342.442037751,1.3838050777025312,0.591410691500458,,
A2,SYN068,PAIRED_NULL,AB,B,69,1,0.057807879261325024,0.1912748778011751,7.1496037713668645,9.09333042144777,3.138764523421765,3.092312808313317,-0.046451715108448255,0.05978958560311779,0.06231905570230593,0.002529470099188136,93163584.59938267,-0.06836415400617346,-99078.48406691795,-0.05553959764359843,748503.4157091068,0.8584505481640189,0.9571583860387136,0.7391304347826086,0.75
A1,SYN068,PAIRED_NULL,BA,A,69,2,0.10236068898497624,0.4213684781653529,47.31701531548465,70.42999176790255,3.138764523421765,3.068411319327679,-0.07035320409408596,0.05978958560311779,0.06862303837729168,0.00883345277417389,100000000.0,-1.1102230246251565e-16,-2.699485723523126e-10,0.5445873584077192,2586626.255626855,2.086162711264438,0.5378129107129656,,
A2,SYN068,PAIRED_NULL,BA,A,69,2,0.10236068898497624,0.24679752578098943,15.707768961605701,24.330406973906012,3.138764523421765,3.1127996316742044,-0.02596489174756078,0.05978958560311779,0.06168188040202036,0.0018922947989025718,92673839.92761117,-0.07326160072388843,-106176.23293317163,0.2023040231009665,1257760.9527450453,1.171822669390664,0.8750743798935012,0.7391304347826086,0.7611940298507462
A1,SYN069,STRONG,AB,B,76,0,0.0,0.2593439845786065,34.02337323122112,53.602163028206476,3.5268746581138446,3.123961054920045,-0.40291360319379965,0.045784059065546966,0.07623635777646239,0.03045229871091542,100000000.0,0.0,-8.38649851319037e-11,-0.20369059362932102,1382047.7045676184,0.8299035083678554,0.8948276009129614,,
A2,SYN069,STRONG,AB,B,76,0,0.0,0.07744826789742025,5.0177729853650925,5.237116709845501,3.5268746581138446,3.561738358411326,0.034863700297481426,0.045784059065546966,0.0429467070741622,-0.002837351991384768,100025229.79684068,0.0002522979684067561,331.9710110616332,0.09541677397422761,313539.31047942245,0.5285954317188272,0.9890436829777699,0.9473684210526315,0.9473684210526315
A1,SYN069,STRONG,BA,A,76,0,0.0,0.277031079476507,36.68780077974585,54.61470657193099,3.5268746581138446,3.0945274929119826,-0.432347165201862,0.045784059065546966,0.08909735286213384,0.043313293796586876,99999999.99999999,-1.1102230246251565e-16,-9.209830559005862e-11,-0.09022324155740702,1607343.780398131,1.0760009649891746,0.8933147975231768,,
A2,SYN069,STRONG,BA,A,76,0,0.0,0.10633875608375623,3.830290764930269,5.888743646161596,3.5268746581138446,3.468055195226657,-0.058819462887187424,0.045784059065546966,0.047314014770504495,0.0015299557049575294,107365121.36623508,0.07365121366235083,96909.49166098775,0.008956608442393044,396794.317679019,0.6594236383949367,0.9887219908477314,0.8552631578947368,0.8552631578947368
A1,SYN069,PAIRED_NULL,AB,B,76,0,0.0,0.22373872821891602,13.793710209504507,11.403513260442406,3.526874658113845,3.4261063722380456,-0.10076828587579945,0.04578405906554697,0.04316580480869878,-0.002618254256848196,100000000.0,0.0,-8.57797108198467e-11,-0.03792998181520882,850097.0411561909,0.9046606420217794,0.9131101974062974,,
A2,SYN069,PAIRED_NULL,AB,B,76,0,0.0,0.08801929576216215,2.393888297011254,1.298325552834165,3.526874658113845,3.488814836439763,-0.03805982167408217,0.04578405906554697,0.046262908502778956,0.0004788494372319832,105134321.17236955,0.0513432117236956,67556.85753117832,-0.01825239742340945,330448.6403614558,0.5023488237525724,0.9901378252870924,0.868421052631579,0.868421052631579
A1,SYN069,PAIRED_NULL,BA,A,76,0,0.0,0.22241109565997091,12.32121908713141,10.080593144775237,3.526874658113845,3.269497101504564,-0.25737755660928086,0.04578405906554697,0.061990935630070465,0.016206876564523492,100000000.0,0.0,-9.037505247090992e-11,-0.20583237399391605,906208.8794927783,0.9174212931354258,0.9422187579706263,,
A2,SYN069,PAIRED_NULL,BA,A,76,0,0.0,0.11018209314225084,3.740687144135347,3.5242695110475313,3.526874658113845,3.52059960714555,-0.0062750509682949485,0.04578405906554697,0.044435328905571586,-0.0013487301599753865,102723491.8153277,0.027234918153276944,35835.418622732956,0.05390298582618837,390476.00509994436,0.7083245660895781,0.982508836210982,0.8157894736842105,0.8157894736842105
A1,SYN070,STRONG,AB,B,98,0,0.0,0.29738494020345235,23.50695432621533,2.3300310945566687,3.680561986595712,3.1655388584280093,-0.5150231281677029,0.03542908710405579,0.07685446784609604,0.041425380742040246,100000000.00000001,2.220446049250313e-16,1.0676354131832414e-10,-0.24217839873817273,1726192.7819035407,1.1237199690174848,0.764257882482858,,
A2,SYN070,STRONG,AB,B,98,0,0.0,0.09664795186138216,2.181035895603827,0.8811112145226404,3.680561986595712,3.6613441627140553,-0.019217823881656937,0.03542908710405579,0.03519537154419953,-0.00023371555985626097,98220215.41877575,-0.01779784581224253,-18161.067155349283,-0.11907646544728723,301891.9856674607,0.7709735869397719,0.9822124573904928,0.7244897959183674,0.7244897959183674
A1,SYN070,STRONG,BA,A,98,0,0.0,0.3050278149691882,22.12198782623573,9.893591806982993,3.680561986595712,3.1536219247171524,-0.5269400618785598,0.03542908710405579,0.07039317913084306,0.03496409202678727,100000000.0,0.0,7.082922004011213e-11,-0.34309562663610405,1557425.2387493637,1.1465122752271015,0.7910111946772812,,
A2,SYN070,STRONG,BA,A,98,0,0.0,0.10889628439544775,4.966583244612612,7.608457733466577,3.680561986595712,3.7252519758769935,0.04468998928128132,0.03542908710405579,0.03391289331140152,-0.0015161937926542676,103606459.18071058,0.03606459180710586,36800.60388480182,0.2341755769633287,269077.22013722546,1.4665344851656164,0.986269661505476,0.7551020408163265,0.7551020408163265
A1,SYN070,PAIRED_NULL,AB,B,98,0,0.0,0.30678881309534123,49.02332691754106,75.53042434642951,3.680561986595712,3.620742886640284,-0.059819099955428,0.03542908710405578,0.034719911989749705,-0.0007091751143060779,100000000.0,2.220446049250313e-16,1.1611834396513141e-10,0.3855994669735995,1425057.1912122192,3.060172595289194,0.5999526578543088,,
